109.5132,75.6975,111.5469,78.3178,-29.3212
110.2712,75.8039,112.3313,78.4410,-29.2619
111.0303,75.9064,113.1169,78.5603,-29.2010
111.7903,76.0054,113.9036,78.6752,-29.1430
112.5514,76.1002,114.6915,78.7865,-29.0809
113.3133,76.1914,115.4804,78.8934,-29.0217
114.0761,76.2787,116.2704,78.9965,-28.9606
114.8397,76.3622,117.0614,79.0954,-28.9000
115.6041,76.4417,117.8533,79.1904,-28.8375
116.3693,76.5174,118.6461,79.2813,-28.7754
117.1352,76.5894,119.4398,79.3681,-28.7138
117.9017,76.6575,120.2343,79.4510,-28.6501
118.6690,76.7217,121.0296,79.5298,-28.5868
119.4368,76.7822,121.8256,79.6045,-28.5238
120.2052,76.8389,122.6224,79.6751,-28.4613
120.9741,76.8917,123.4198,79.7417,-28.3967
121.7435,76.9407,124.2178,79.8043,-28.3324
122.5133,76.9859,125.0165,79.8628,-28.2686
123.2836,77.0272,125.8156,79.9173,-28.2026
124.0543,77.0649,126.6153,79.9675,-28.1396
124.8253,77.0984,127.4154,80.0140,-28.0720
125.5965,77.1284,128.2160,80.0562,-28.0073
126.3681,77.1545,129.0170,80.0945,-27.9406
127.1398,77.1767,129.8182,80.1286,-27.8744
127.9118,77.1953,130.6198,80.1587,-27.8087
128.6839,77.2099,131.4217,80.1847,-27.7410
129.4561,77.2210,132.2237,80.2065,-27.6766
130.2284,77.2279,133.0260,80.2245,-27.6076
131.0007,77.2313,133.8284,80.2382,-27.5420
131.7730,77.2305,134.6308,80.2481,-27.4718
132.5453,77.2265,135.4334,80.2539,-27.4051
133.3175,77.2215,136.2360,80.2589,-27.3367
134.0897,77.2167,137.0386,80.2637,-27.2692
134.8618,77.2118,137.8413,80.2686,-27.2000
135.6338,77.2071,138.6440,80.2733,-27.1319
136.4059,77.2024,139.4468,80.2780,-27.0622
137.1778,77.1978,140.2496,80.2826,-26.9938
137.9498,77.1932,141.0525,80.2872,-26.9238
138.7217,77.1887,141.8554,80.2917,-26.8553
139.4935,77.1843,142.6584,80.2961,-26.7853
140.2653,77.1798,143.4614,80.3006,-26.7141
141.0371,77.1755,144.2644,80.3049,-26.6444
141.8088,77.1712,145.0675,80.3092,-26.5735
142.5804,77.1670,145.8707,80.3134,-26.5043
143.3521,77.1627,146.6738,80.3177,-26.4312
144.1237,77.1586,147.4771,80.3218,-26.3599
144.8952,77.1546,148.2803,80.3258,-26.2905
145.6667,77.1506,149.0836,80.3298,-26.2174
146.4382,77.1467,149.8870,80.3337,-26.1463
147.2096,77.1428,150.6903,80.3376,-26.0744
147.9810,77.1391,151.4937,80.3413,-26.0047
148.7523,77.1353,152.2972,80.3451,-25.9315
149.5237,77.1316,153.1007,80.3488,-25.8606
150.2949,77.1279,153.9042,80.3525,-25.7864
151.0662,77.1244,154.7078,80.3560,-25.7145
151.8374,77.1209,155.5114,80.3595,-25.6423
152.6086,77.1175,156.3150,80.3629,-25.5699
153.3797,77.1141,157.1187,80.3663,-25.4971
154.1508,77.1106,157.9224,80.3698,-25.4213
154.9219,77.1073,158.7261,80.3731,-25.3484
155.6929,77.1041,159.5298,80.3763,-25.2753
156.4639,77.1010,160.3336,80.3794,-25.2024
157.2349,77.0979,161.1375,80.3825,-25.1295
158.0059,77.0948,161.9413,80.3856,-25.0539
158.7768,77.0919,162.7452,80.3885,-24.9815
159.5477,77.0889,163.5491,80.3915,-24.9065
160.3185,77.0860,164.3531,80.3944,-24.8318
161.0894,77.0832,165.1570,80.3972,-24.7577
161.8602,77.0805,165.9610,80.3999,-24.6841
162.6309,77.0778,166.7651,80.4026,-24.6081
163.4017,77.0751,167.5691,80.4053,-24.5328
164.1724,77.0725,168.3732,80.4079,-24.4582
164.9431,77.0700,169.1773,80.4104,-24.3846
165.7138,77.0675,169.9814,80.4129,-24.3088
166.4845,77.0651,170.7856,80.4153,-24.2341
167.2551,77.0627,171.5898,80.4177,-24.1573
168.0257,77.0604,172.3940,80.4200,-24.0818
168.7963,77.0582,173.1982,80.4222,-24.0075
169.5668,77.0560,174.0024,80.4244,-23.9314
170.3374,77.0539,174.8067,80.4265,-23.8568
171.1079,77.0518,175.6110,80.4286,-23.7805
171.8784,77.0498,176.4153,80.4306,-23.7059
172.6489,77.0478,177.2196,80.4326,-23.6297
173.4193,77.0459,178.0239,80.4345,-23.5522
174.1898,77.0440,178.8283,80.4364,-23.4766
174.9602,77.0422,179.6327,80.4382,-23.3997
175.7306,77.0404,180.4371,80.4400,-23.3248
176.5010,77.0387,181.2415,80.4417,-23.2456
177.2713,77.0371,182.0459,80.4433,-23.1718
178.0417,77.0355,182.8504,80.4449,-23.0940
178.8120,77.0339,183.6549,80.4465,-23.0184
179.5824,77.0325,184.4593,80.4479,-22.9421
180.3527,77.0310,185.2638,80.4494,-22.8652
181.1230,77.0296,186.0683,80.4508,-22.7877
181.8932,77.0283,186.8729,80.4521,-22.7096
182.6635,77.0270,187.6774,80.4534,-22.6344
183.4338,77.0257,188.4819,80.4547,-22.5556
184.2040,77.0246,189.2865,80.4558,-22.4797
184.9743,77.0234,190.0911,80.4570,-22.4005
185.7445,77.0223,190.8957,80.4581,-22.3244
186.5147,77.0213,191.7002,80.4591,-22.2483
187.2849,77.0203,192.5048,80.4601,-22.1690
188.0551,77.0194,193.3095,80.4610,-22.0932
188.8253,77.0185,194.1141,80.4619,-22.0143
189.5955,77.0177,194.9187,80.4627,-21.9391
190.3656,77.0169,195.7233,80.4635,-21.8611
191.1358,77.0162,196.5280,80.4642,-21.7835
191.9059,77.0155,197.3326,80.4649,-21.7066
192.6761,77.0149,198.1373,80.4655,-21.6271
193.4462,77.0143,198.9419,80.4661,-21.5517
194.2164,77.0137,199.7466,80.4667,-21.4738
194.9865,77.0133,200.5513,80.4671,-21.3970
195.7566,77.0128,201.3560,80.4676,-21.3179
196.5268,77.0124,202.1606,80.4680,-21.2399
197.2969,77.0121,202.9653,80.4683,-21.1632
198.0670,77.0117,203.7700,80.4687,-21.0845
198.8371,77.0115,204.5747,80.4689,-21.0072
199.6072,77.0113,205.3794,80.4691,-20.9314
200.3773,77.0111,206.1841,80.4693,-20.8507
201.1474,77.0110,206.9888,80.4694,-20.7749
201.9175,77.0109,207.7935,80.4695,-20.6976
202.6877,77.0109,208.5982,80.4695,-20.6189
203.4578,77.0109,209.4029,80.4695,-20.5421
204.2279,77.0109,210.2076,80.4695,-20.4641
204.9980,77.0110,211.0122,80.4694,-20.3849
205.7681,77.0112,211.8169,80.4692,-20.3079
